category_id,igdb_id,genre_id
421523334,293516,15
421523334,293516,31
421523334,293516,32
2065112042,309545,9
2065112042,309545,31
2065112042,309545,32
378560650,312457,13
378560650,312457,15
378560650,312457,32
259795385,316509,12
259795385,316509,32
259795385,316509,35
578078875,318956,13
578078875,318956,31
578078875,318956,32
1113209113,320904,32
1113209113,320904,34
1666131207,325456,13
1501883674,327022,31
1501883674,327022,32
20540396,327141,31
20540396,327141,32
1604702426,328158,13
1604702426,328158,31
1604702426,328158,32
1710194296,331184,32
482455410,338093,10
482455410,338093,33
164328073,339795,13
164328073,339795,15
920198278,339881,5
920198278,339881,25
920198278,339881,32
920198278,339881,33
1571673506,344284,13
1571673506,344284,15
1571673506,344284,32
606865974,348216,4
464061456,349234,4
464061456,349234,13
464061456,349234,31
464061456,349234,32
1929330440,353349,35
1482651588,356148,31
1482651588,356148,32
1262640068,370247,2
1262640068,370247,9
1262640068,370247,32
2002186868,371130,32
9322,1249,4
11218,1580,8
15104,1719,8
15104,1719,31
15104,1719,33
32904,1886,5
32904,1886,31
27058,2629,7
2840,3721,8
2840,3721,31
14100,3794,31
1119,3796,12
1119,3796,31
1119,3796,35
10903,4140,4
10903,4140,33
16119,4180,5
16119,4180,8
16119,4180,31
15583,5525,11
15583,5525,12
15583,5525,15
414017,5564,13
414017,5564,32
313317,7420,12
313317,7420,24
313317,7420,31
313317,7420,33
11544,7496,4
11544,7496,8
11544,7496,12
11544,7496,31
108936,7641,8
108936,7641,9
108936,7641,31
108936,7641,32
19585,8583,12
19585,8583,31
29849,9963,5
29849,9963,31
29849,9963,33
459703,10373,5
459703,10373,7
459703,10373,8
459703,10373,31
459703,10373,32
29919,11831,5
29919,11831,10
29919,11831,12
21042,12298,25
493399,19935,12
493399,19935,25
493399,19935,31
493399,19935,32
493399,19935,33
493846,23236,13
493846,23236,15
493846,23236,32
494926,23330,12
17517,23742,11
17517,23742,12
17517,23742,31
494557,26194,8
494557,26194,31
495056,26772,13
495056,26772,14
506382,28244,13
506382,28244,15
506382,28244,16
496349,28706,14
496536,31328,2
496536,31328,9
496536,31328,31
67872,38877,13
67872,38877,15
501438,56658,15
501438,56658,31
501438,56658,32
498369,69500,5
498369,69500,15
499714,74537,9
499714,74537,31
499714,74537,32
499809,75130,9
499809,75130,31
498322,79255,12
24889,80578,15
24889,80578,16
513918,86504,9
513918,86504,13
513918,86504,31
513918,86504,32
127738571,89367,13
2110431078,90551,13
506383,103218,13
506383,103218,14
512964,119163,31
512964,119163,32
515431,121002,13
515431,121002,32
513802,121235,8
513802,121235,12
513802,121235,15
513802,121235,25
513802,121235,31
513802,121235,32
513959,121759,13
513959,121759,31
513959,121759,32
1731014122,129246,32
1465852136,133305,5
1465852136,133305,31
1465852136,133305,32
1465852136,133305,33
516695,133817,13
516695,133817,31
516695,133817,34
517795,137805,13
517795,137805,15
517795,137805,32
1170103781,141703,12
678223806,144084,8
678223806,144084,31
1390353533,152259,8
1390353533,152259,9
1390353533,152259,31
1390353533,152259,32
1918557591,152302,8
1804128853,158078,2
1804128853,158078,9
1804128853,158078,13
1804128853,158078,32
1804128853,158078,33
1149166444,163132,5
1149166444,163132,32
1335912967,165309,8
1335912967,165309,31
1433396896,174559,5
1433396896,174559,13
55576880,182196,9
55576880,182196,32
833014499,185032,12
833014499,185032,16
833014499,185032,31
169884186,185776,12
169884186,185776,31
169884186,185776,32
2133314567,190877,8
2133314567,190877,31
2133314567,190877,32
1850434022,197192,13
1850434022,197192,31
1850434022,197192,32
2015067707,206489,9
554032945,211037,13
554032945,211037,15
554032945,211037,32
1807620495,212164,31
1807620495,212164,32
1728911128,214087,13
1940845651,214089,10
861448607,252789,12
861448607,252789,31
540020756,263886,9
540020756,263886,13
540020756,263886,15
540020756,263886,32
1914211672,264522,12
1914211672,264522,32
1708734152,267072,12
1708734152,267072,32
2005259454,276545,4
2005259454,276545,12
1596773279,276933,12
1596773279,276933,32
2021434980,289170,8
2021434980,289170,33
419828437,297811,13
419828437,297811,31
419828437,297811,32
1534030313,299804,13
1534030313,299804,31
1534030313,299804,33
726580060,307329,13
726580060,307329,15
726580060,307329,31
726580060,307329,32
726580060,307329,34
1604356037,319272,31
1604356037,319272,32
650951226,327439,12
650951226,327439,13
650951226,327439,15
43072013,329235,12
684805970,329785,4
684805970,329785,12
684805970,329785,25
1993696264,332575,13
1998108974,338012,8
695322219,342593,12
1319430334,344112,15
1319430334,344112,32
1016595934,351690,12
1016595934,351690,13
1016595934,351690,31
1016595934,351690,32
956456373,365772,8
388280565,367737,31
388280565,367737,32
437480812,373996,13
437480812,373996,15
437480812,373996,32
79700899,378125,12
4878,288,5
4878,288,13
4878,288,15
4878,288,24
5250,297,5
19162,433,5
23904,527,5
23904,527,9
23904,527,32
5368,804,10
5368,804,13
5368,804,14
12275,808,14
13361,1465,5
20250,2061,12
20250,2061,25
20250,2061,31
9147,2157,11
9147,2157,13
9147,2157,15
9147,2157,31
13761,2542,4
13761,2542,15
13761,2542,25
14476,2751,5
14476,2751,33
8419,2863,12
16372,3077,5
16372,3077,13
16372,3077,15
16372,3077,24
488390,3301,7
1997,4368,5
732209089,5366,8
732209089,5366,25
732209089,5366,31
8330,5845,25
8330,5845,31
10446,7644,5
11983,7881,13
11983,7881,14
965,8240,5
965,8240,13
965,8240,15
965,8240,24
30891,8938,14
30891,8938,33
28056,9201,5
28056,9201,15
28056,9201,32
28056,9201,33
459797,9888,8
459797,9888,14
459797,9888,32
336,10392,9
336,10392,15
336,10392,33
489766,10910,9
489766,10910,31
458696,11056,7
313464,11445,4
313464,11445,34
493951,12511,12
493951,12511,15
493951,12511,16
493951,12511,32
458128,12528,8
458128,12528,31
489394,14174,12
489394,14174,13
489394,14174,31
489394,14174,32
20355,21092,12
73272,22179,10
73272,22179,13
499443,25224,13
499443,25224,15
499443,25224,31
499443,25224,32
2057298984,26232,7
494899,26651,13
494899,26651,15
494899,26651,32
495063,26769,12
495063,26769,13
495063,26769,15
495063,26769,24
495063,26769,25
493943,27867,2
493943,27867,9
493943,27867,12
493943,27867,31
493943,27867,32
11848,27890,4
11848,27890,33
260755971,33869,10
260755971,33869,13
260755971,33869,14
260755971,33869,32
260755971,33869,33
497769,39758,5
497769,39758,8
497769,39758,15
497769,39758,31
497769,39758,32
8294,42433,12
1715077872,47673,12
1715077872,47673,14
1715077872,47673,31
10575,69656,12
10575,69656,25
500025,74639,13
500025,74639,15
500409,77776,5
500409,77776,15
500409,77776,31
493088,80238,12
493088,80238,13
493088,80238,31
1554052134,88770,13
1554052134,88770,15
1554052134,88770,33
503020,89095,7
503020,89095,33
506439,103303,12
506439,103303,31
2066923106,107871,32
511154,109369,13
511154,109369,32
510146,111654,14
511076,114485,8
511076,114485,12
511076,114485,31
511076,114485,32
512565,118922,8
512565,118922,15
512565,118922,31
512565,118922,32
512999,119386,12
512999,119386,15
512999,119386,24
512999,119386,31
514860,120867,8
514860,120867,9
514860,120867,33
517595,122712,12
517595,122712,16
517595,122712,31
517595,122712,32
577112059,123706,5
577112059,123706,8
577112059,123706,32
577112059,123706,33
516964,125155,12
516964,125155,13
826426515,139604,2
826426515,139604,9
826426515,139604,31
826426515,139604,32
859599451,140408,8
859599451,140408,33
712387245,140605,9
712387245,140605,15
712387245,140605,31
712387245,140605,32
1176563738,141257,5
1176563738,141257,9
1176563738,141257,31
1176563738,141257,32
1229468557,144412,13
1229468557,144412,14
1229468557,144412,31
2054724072,146313,7
1688112273,146417,5
1688112273,146417,13
1688112273,146417,24
1688112273,146417,32
141569525,149881,12
141569525,149881,25
1350362465,181156,9
1350362465,181156,32
156296054,201483,5
156296054,201483,31
156296054,201483,32
156296054,201483,35
2137846358,204508,12
2137846358,204508,13
2137846358,204508,15
2137846358,204508,31
2137846358,204508,32
1436968331,213241,10
1436968331,213241,33
95673429,226295,10
95673429,226295,32
482130375,233027,13
482130375,233027,32
517272664,236347,12
517272664,236347,13
517272664,236347,32
517272664,236347,34
851625069,241635,12
851625069,241635,13
1122900890,246919,12
1122900890,246919,31
1122900890,246919,32
1980529536,251559,4
1980529536,251559,12
1980529536,251559,31
1890068790,251568,31
978058451,253474,8
978058451,253474,31
978058451,253474,32
546330692,268295,13
546330692,268295,15
546330692,268295,32
1935938913,272172,12
1935938913,272172,31
1935938913,272172,32
397965651,307486,4
1779840042,314959,13
1779840042,314959,31
910469363,323197,12
910469363,323197,25
19022772,326066,8
19022772,326066,31
19022772,326066,32
746769395,334546,32
35458465,336380,10
35458465,336380,13
35458465,336380,14
1889588160,340943,31
1889588160,340943,32
682477555,342424,31
710572823,343137,33
1589360164,357494,13
1940561480,371252,7
796500915,375232,5
796500915,375232,31
538565120,375475,13
538565120,375475,32
19008,1191,8
7889,1229,12
7889,1229,16
7889,1229,31
16242,1682,12
5092,1868,5
22678,2192,8
22678,2192,31
18919,2684,5
21569,3234,12
126220,3365,8
126220,3365,9
126220,3365,12
126220,3365,31
10694,3587,4
10694,3587,14
924,3981,12
924,3981,31
519038084,5333,8
519038084,5333,25
519038084,5333,31
11316,5416,5
11316,5416,10
21046,7173,25
1345,8237,5
1345,8237,10
3179,8291,2
3179,8291,9
3179,8291,31
488353,9602,4
488353,9602,8
313487,10489,8
313487,10489,32
313487,10489,33
10831,12143,9
10831,12143,31
500195,14872,31
500195,14872,32
20423,16741,12
492421,18859,8
492421,18859,9
492421,18859,31
492421,18859,32
491849,18974,12
491849,18974,31
491849,18974,32
1864659375,19747,25
19269,22885,5
511591,24947,2
511591,24947,31
494300,25555,8
494300,25555,9
494300,25555,12
494300,25555,31
494300,25555,32
501475,27359,11
501475,27359,12
501475,27359,15
501475,27359,24
501475,27359,31
501475,27359,32
500677,28730,8
500677,28730,9
500677,28730,32
500677,28730,33
496618,29242,5
496618,29242,32
490436,35463,13
490436,35463,15
490436,35463,32
1241258496,35591,11
1241258496,35591,13
1241258496,35591,15
1241258496,35591,16
1241258496,35591,24
5481,42576,8
5481,42576,25
6690,49877,8
496320,56345,13
496320,56345,14
494745,57150,35
25216,67726,12
17514,71585,31
497441,81141,5
497441,81141,13
497441,81141,15
497441,81141,32
508933,86742,12
508933,86742,31
508933,86742,32
504712,90102,13
504712,90102,15
504712,90102,32
30281,91956,35
27240,93560,8
27240,93560,9
27240,93560,33
1763334326,95068,5
1763334326,95068,31
506235,103018,10
506235,103018,33
932035040,106491,12
932035040,106491,31
932035040,106491,32
521772396,112735,14
510583,113118,12
510583,113118,31
510583,113118,32
510577,113175,13
510577,113175,14
510577,113175,32
223302528,118391,12
223302528,118391,15
223302528,118391,32
1344,131259,13
1344,131259,15
900679275,134474,8
900679275,134474,9
900679275,134474,31
900679275,134474,32
25733730,135803,12
519259,136868,10
519259,136868,13
307697603,138982,5
307697603,138982,12
307697603,138982,31
2062936506,140072,13
2062936506,140072,15
2062936506,140072,16
2062936506,140072,35
2006676215,140780,13
2006676215,140780,14
2006676215,140780,32
386022939,141964,8
386022939,141964,31
505090447,154814,5
505090447,154814,31
505090447,154814,32
1379769406,169232,8
1379769406,169232,31
1379769406,169232,32
476002612,177149,31
15828774,196995,5
15828774,196995,31
15828774,196995,32
74730945,197284,9
1584229450,206671,5
1584229450,206671,12
1584229450,206671,15
1584229450,206671,31
1584229450,206671,32
1584229450,206671,33
1243982320,208727,10
1243982320,208727,14
1243982320,208727,33
1514063382,210947,15
1514063382,210947,16
1514063382,210947,24
158745736,211357,13
158745736,211357,32
943590253,214707,12
943590253,214707,31
101617613,216630,13
101617613,216630,32
305365554,217284,32
955337724,221297,31
955337724,221297,32
780713851,223143,14
876035584,224692,12
876035584,224692,32
1009871728,225522,13
515053710,237123,12
515053710,237123,13
515053710,237123,32
1339115442,276221,13
1395286283,282325,5
1395286283,282325,32
1395286283,282325,33
1862556693,305005,15
1862556693,305005,31
1862556693,305005,32
2073731291,306747,12
2073731291,306747,13
2073731291,306747,15
2073731291,306747,33
173805754,311615,13
173805754,311615,31
173805754,311615,32
1113481584,314421,31
1113481584,314421,32
1833786512,314640,4
1833786512,314640,12
1833786512,314640,25
1833786512,314640,31
1833786512,314640,32
1841633434,317028,5
1841633434,317028,33
1055340724,317973,12
1055340724,317973,31
1055340724,317973,32
772802813,319997,31
1207322554,325968,31
1207322554,325968,32
325518340,326884,13
325518340,326884,35
112581180,328356,13
112581180,328356,32
1360694958,330564,10
276711336,336417,9
276711336,336417,13
276711336,336417,15
276711336,336417,31
671828211,346644,12
671828211,346644,13
258035583,377547,5
258035583,377547,10
258035583,377547,12
258035583,377547,31
18717,996,5
18717,996,24
6043,1049,5
16541,1133,8
16541,1133,12
16541,1133,31
10861,1176,12
30922,1405,5
18114,1742,5
18114,1742,8
18114,1742,31
1366,2568,4
1366,2568,11
1366,2568,15
33096,3004,8
33096,3004,31
33096,3004,32
4341,3112,5
29822,3802,12
3266,4568,10
3266,4568,33
417713,4844,9
417713,4844,12
417713,4844,31
24201,5190,8
24201,5190,31
1954016810,5404,8
6910,6461,14
22193,7247,4
22193,7247,12
22193,7247,31
489395,9919,12
489395,9919,31
489758,10906,12
489758,10906,24
489758,10906,31
489609,11072,14
13112,11086,13
13112,11086,15
14632,14411,31
7849,18597,9
7849,18597,15
7849,18597,16
7849,18597,26
7849,18597,35
490486,21344,8
490486,21344,9
490486,21344,31
490486,21344,32
492354,26841,12
492354,26841,13
492354,26841,15
492354,26841,16
497680,27261,4
497680,27261,5
497680,27261,32
492872,32969,8
492872,32969,9
492872,32969,31
492872,32969,32
492872,32969,33
497714,35238,31
497714,35238,32
1515436595,35842,12
1515436595,35842,15
1515436595,35842,31
1515436595,35842,32
496196,36220,13
496196,36220,15
496196,36220,32
514217,39416,4
5876,42439,12
1343,47806,9
1891,48436,12
1891,48436,31
497387,55984,9
497387,55984,31
24694,67882,4
24694,67882,12
24694,67882,32
24694,67882,33
518117,71595,8
518117,71595,12
518117,71595,31
518117,71595,32
2221,72126,7
499963,74500,10
499963,74500,13
499963,74500,14
499963,74500,33
26739,80468,12
26739,80468,25
26739,80468,31
511166,111276,9
511166,111276,31
512728,115269,13
512728,115269,32
513200,120175,4
513200,120175,25
513357,120484,11
513357,120484,15
513357,120484,35
517569,121586,15
517569,121586,32
517569,121586,35
516752,121697,13
516752,121697,15
516752,121697,31
516752,121697,32
519123,121986,12
519123,121986,31
519123,121986,32
515642,122134,12
515642,122134,13
515642,122134,31
515642,122134,32
515477,127348,12
517023,132777,31
517023,132777,32
517023,132777,33
517069,133680,5
517069,133680,32
872110389,135903,4
872110389,135903,32
872077091,136010,13
872077091,136010,32
872077091,136010,34
1564072754,139507,13
1564072754,139507,31
6166096,139939,10
6166096,139939,13
6166096,139939,14
919194340,140690,4
919194340,140690,5
919194340,140690,12
919194340,140690,25
919194340,140690,31
117073867,145216,4
117073867,145216,14
2894846,146139,31
2894846,146139,32
2894846,146139,34
933066457,148346,15
933066457,148346,32
1659295295,152626,12
1659295295,152626,13
1659295295,152626,31
1659295295,152626,32
140599838,155984,10
140599838,155984,13
140599838,155984,14
1950372943,165199,5
1950372943,165199,31
1950372943,165199,32
1074670131,166141,35
1314154485,170018,31
1314154485,170018,32
246362817,172452,12
246362817,172452,25
305576930,189965,13
1892955924,194462,26
1892955924,194462,32
1892955924,194462,35
259714694,194740,8
259714694,194740,31
259714694,194740,32
1558494440,196969,13
1558494440,196969,31
1558494440,196969,32
463982161,198229,5
463982161,198229,12
463982161,198229,31
1467071763,199739,32
1821905384,211897,31
1821905384,211897,32
1398240130,217256,12
1398240130,217256,13
1398240130,217256,31
1956561678,231504,15
1956561678,231504,26
1714148086,235861,13
1714148086,235861,31
1714148086,235861,32
266042723,238096,8
1736895185,238532,32
1420424909,241695,12
1420424909,241695,25
1420424909,241695,32
1990369179,259511,2
1990369179,259511,9
219541167,273679,5
219541167,273679,13
2068324143,275792,13
2068324143,275792,15
2068324143,275792,32
1038123516,283177,13
1038123516,283177,14
1038123516,283177,33
1935749902,284801,31
1935749902,284801,32
1249868373,288865,25
1249868373,288865,31
6054423,290900,9
6054423,290900,15
6054423,290900,31
6054423,290900,32
1164053587,314091,4
1164053587,314091,13
1164053587,314091,32
1164053587,314091,33
493221823,314910,31
493221823,314910,32
1174562800,315020,8
1174562800,315020,31
1837036789,315772,9
1837036789,315772,33
1837036789,315772,35
1464958641,319719,31
1464958641,319719,32
482887410,323641,12
482887410,323641,13
482887410,323641,15
482887410,323641,33
2056988018,324609,9
2056988018,324609,32
941743848,331608,4
941743848,331608,15
941743848,331608,16
941743848,331608,32
941743848,331608,33
750173869,337304,15
1185173934,343103,13
1185173934,343103,15
1185173934,343103,32
434127113,348997,10
434127113,348997,13
434127113,348997,32
688276456,368253,5
688276456,368253,13
1332106979,374773,13
1332106979,374773,32
1998209446,376404,13
1462907660,377637,5
1397834678,382522,31
1397834678,382522,32
2147,3,5
2147,3,13
2147,3,31
828592541,399,12
828592541,399,31
5341,403,12
5341,403,31
1673,816,13
1673,816,14
26450,858,5
26450,858,32
11520,882,13
11520,882,15
17945,1157,5
17945,1157,9
17945,1157,31
20269,1398,2
20269,1398,9
20269,1398,34
16695,1523,13
16695,1523,31
12093,2667,10
12093,2667,13
309949,2905,11
309949,2905,12
309949,2905,15
309949,2905,16
12153,3424,9
12153,3424,24
7244,3634,4
7244,3634,14
6347,3697,11
6347,3697,13
6347,3697,15
12332,3773,2
12332,3773,8
12332,3773,31
11861,4342,2
11861,4342,12
11861,4342,31
10534,5631,12
10534,5631,15
26415,7220,5
26415,7220,8
26415,7220,9
26415,7220,31
2478,7578,2
2478,7578,9
2478,7578,31
12645,10662,8
12645,10662,31
12830,11616,12
12830,11616,31
7834,11635,12
7834,11635,25
16183,12806,5
16183,12806,8
489657,15563,12
489657,15563,13
489657,15563,15
489657,15563,31
489657,15563,32
9488,18323,4
9488,18323,14
490912,19329,12
490912,19329,31
6264,22720,15
9038,24282,5
9038,24282,31
496200,27686,13
496200,27686,15
496200,27686,32
1735714125,29544,31
1735714125,29544,32
1137912957,33760,5
1137912957,33760,15
497530,36627,9
497530,36627,13
497530,36627,15
497530,36627,32
12424,48058,5
12424,48058,12
12424,48058,25
12424,48058,31
498484,55027,31
498484,55027,32
461182,61241,14
348,62161,15
348,62161,24
348,62161,35
11806,68804,14
578910847,76397,12
578910847,76397,13
578910847,76397,15
578910847,76397,31
501470,76738,12
501470,76738,13
501470,76738,14
12289,80852,4
12289,80852,14
503927,81443,32
510395,83844,11
510395,83844,15
509677,88461,12
509677,88461,15
509677,88461,16
509677,88461,24
1067802648,88991,9
1525180600,89538,13
1525180600,89538,32
31090,100301,7
511940,106112,11
511940,106112,13
511940,106112,15
511940,106112,32
512499,116166,5
512499,116166,12
512499,116166,13
512499,116166,31
512499,116166,32
514777,121567,2
514777,121567,8
514777,121567,9
514777,121567,31
514777,121567,32
513652,125836,13
993718842,130938,13
993718842,130938,32
1223313651,131802,15
1454095851,136180,15
1454095851,136180,35
791968461,143759,8
791968461,143759,31
791968461,143759,32
791968461,143759,33
95075021,152212,7
95075021,152212,13
95075021,152212,33
1944313612,158796,5
1944313612,158796,32
470840663,174521,5
1667657016,175338,14
1667657016,175338,33
585129618,182283,5
585129618,182283,8
585129618,182283,31
585129618,182283,32
1253103074,183194,12
656301314,189143,12
656301314,189143,13
656301314,189143,31
1948090606,192731,2
1948090606,192731,9
1948090606,192731,31
1948090606,192731,32
493772175,194137,12
493772175,194137,31
493772175,194137,32
1544207227,194466,4
1544207227,194466,12
1544207227,194466,31
1544207227,194466,32
1850336454,194507,8
1850336454,194507,25
1850336454,194507,31
1850336454,194507,32
1768767957,203449,9
1768767957,203449,31
1768767957,203449,32
1224724068,204627,9
1224724068,204627,31
1224724068,204627,32
48511970,210366,26
106621453,220381,13
106621453,220381,15
106621453,220381,32
408274885,229007,13
408274885,229007,15
408274885,229007,31
408274885,229007,32
1766084295,235852,12
1766084295,235852,13
1766084295,235852,31
1766084295,235852,32
1316527202,240584,9
1316527202,240584,13
1316527202,240584,31
1673351098,264931,12
1673351098,264931,16
1673351098,264931,24
1985981262,274333,13
1985981262,274333,15
1985981262,274333,32
495837244,280019,31
1223834781,283905,12
1223834781,283905,13
1223834781,283905,15
1223834781,283905,32
517708142,287606,13
517708142,287606,15
517708142,287606,32
41194820,292386,9
41194820,292386,31
41194820,292386,32
1313258364,292956,13
1313258364,292956,32
178519616,295300,13
178519616,295300,31
178519616,295300,32
2046238084,296332,5
2046238084,296332,8
2046238084,296332,31
2046238084,296332,32
2046238084,296332,33
655083035,297662,13
1333945,312302,10
1333945,312302,31
1333945,312302,34
1333945,312302,35
1404320231,315339,12
1404320231,315339,31
1404320231,315339,32
1521629618,319082,31
733861398,319519,5
733861398,319519,32
1197753778,322819,13
1197753778,322819,15
1197753778,322819,32
795308599,343412,7
795308599,343412,14
795308599,343412,31
706297117,344540,12
706297117,344540,32
113239409,346433,31
113239409,346433,32
1968258219,346465,13
1968258219,346465,32
1709058318,347114,2
595487334,348217,31
1307369715,348637,13
1307369715,348637,15
1307369715,348637,32
1376474879,369597,13
1376474879,369597,31
1376474879,369597,32
18165,302,11
18165,302,15
1982924512,397,12
1982924512,397,31
24664,763,25
24664,763,36
18104,1063,8
65858,1149,8
65858,1149,31
6973,1481,5
10882,1616,4
33586,3087,2
33586,3087,9
33586,3087,31
33586,3087,32
5723,3545,8
5723,3545,31
4918,5835,4
4918,5835,14
222434679,6630,12
82643811,8902,12
82643811,8902,15
82643811,8902,16
82643811,8902,31
2208,11695,31
8691,19258,8
494058,19545,31
494058,19545,32
493167,27575,5
493167,27575,13
493167,27575,15
493167,27575,24
493167,27575,32
943848705,28295,8
943848705,28295,9
943848705,28295,31
943848705,28295,32
943848705,28295,33
2106689756,39187,11
2106689756,39187,15
2106689756,39187,31
2017515797,42801,13
2017515797,42801,31
910,43614,12
910,43614,31
640668242,45592,10
500727,75297,4
500727,75297,14
27586,79100,12
313645,79901,7
32751,80019,14
19904,80550,12
1570364425,103496,12
287571466,110081,32
505253939,114186,9
505253939,114186,33
512991,119158,10
512991,119158,13
512991,119158,14
514528,122565,8
514528,122565,9
514528,122565,31
514528,122565,32
968525665,126299,12
968525665,126299,32
1533045811,128045,12
1533045811,128045,13
1533045811,128045,15
1533045811,128045,24
1533045811,128045,25
1533045811,128045,32
516477,131888,10
516477,131888,32
516477,131888,33
2094000972,132749,13
1625481434,136285,5
1625481434,136285,32
125415026,138583,4
125415026,138583,32
1478287544,153890,2
1478287544,153890,9
1478287544,153890,31
1478287544,153890,32
464896993,222097,8
386344283,227695,15
386344283,227695,31
386344283,227695,32
1713431107,237276,11
1713431107,237276,15
1713431107,237276,31
1713431107,237276,32
1548168878,237474,34
1631537664,258374,12
1631537664,258374,31
1631537664,258374,32
817050991,261085,5
594364859,264500,10
594364859,264500,13
862335539,267625,12
862335539,267625,15
862335539,267625,31
862335539,267625,35
296434986,306804,7
296434986,306804,13
296434986,306804,32
552716450,318093,12
552716450,318093,32
974753604,342138,12
974753604,342138,13
974753604,342138,31
974753604,342138,32
685685680,357763,31
685685680,357763,32
920350091,359617,31
920350091,359617,32
721781384,372560,32
